9
6
50
256
0	1
4296	6444
4	
1	1
4296	6444
16	
2	1
4296	6444
2	
3	1
4296	6444
4	
4	1
4296	6444
3	
5	1
4296	6444
1	
6	1
4296	6444
15	
7	1
4296	6444
13	
8	1
4296	6444
13	
9	1
4296	6444
13	
10	1
4296	6444
7	
11	1
4296	6444
16	
12	1
4296	6444
13	
13	1
4296	6444
0	
14	1
4296	6444
1	
15	1
4296	6444
8	
16	1
4296	6444
12	
17	1
4296	6444
16	
18	1
4296	6444
13	
19	1
4296	6444
15	
20	1
4296	6444
11	
21	1
4296	6444
16	
22	1
4296	6444
9	
23	1
4296	6444
7	
24	1
4296	6444
1	
25	1
4296	6444
16	
26	1
4296	6444
2	
27	1
4296	6444
3	
28	1
4296	6444
16	
29	1
4296	6444
16	
30	1
4296	6444
6	
31	1
4296	6444
6	
32	1
4296	6444
1	
33	1
4296	6444
5	
34	1
4296	6444
11	
35	1
4296	6444
14	
36	1
4296	6444
15	
37	1
4296	6444
1	
38	1
4296	6444
3	
39	1
4296	6444
6	
40	1
4296	6444
16	
41	1
4296	6444
15	
42	1
4296	6444
2	
43	1
4296	6444
13	
44	1
4296	6444
8	
45	1
4296	6444
16	
46	1
4296	6444
7	
47	1
4296	6444
9	
48	1
4296	6444
4	
49	1
4296	6444
2	
50	1
4296	6444
12	
51	1
4296	6444
7	
52	1
4296	6444
15	
53	1
4296	6444
12	
54	1
4296	6444
8	
55	1
4296	6444
8	
56	1
4296	6444
14	
57	1
4296	6444
2	
58	1
4296	6444
6	
59	1
4296	6444
15	
60	1
4296	6444
11	
61	1
4296	6444
14	
62	1
4296	6444
3	
63	1
4296	6444
12	
64	1
4296	6444
11	
65	1
4296	6444
10	
66	1
4296	6444
16	
67	1
4296	6444
6	
68	1
4296	6444
4	
69	1
4296	6444
8	
70	1
4296	6444
7	
71	1
4296	6444
8	
72	1
4296	6444
16	
73	1
4296	6444
7	
74	1
4296	6444
9	
75	1
4296	6444
0	
76	1
4296	6444
5	
77	1
4296	6444
10	
78	1
4296	6444
6	
79	1
4296	6444
10	
80	1
4296	6444
1	
81	1
4296	6444
2	
82	1
4296	6444
3	
83	1
4296	6444
2	
84	1
4296	6444
8	
85	1
4296	6444
15	
86	1
4296	6444
16	
87	1
4296	6444
8	
88	1
4296	6444
10	
89	1
4296	6444
6	
90	1
4296	6444
1	
91	1
4296	6444
14	
92	1
4296	6444
14	
93	1
4296	6444
16	
94	1
4296	6444
12	
95	1
4296	6444
0	
96	1
4296	6444
9	
97	1
4296	6444
12	
98	1
4296	6444
16	
99	1
4296	6444
9	
100	1
4296	6444
8	
101	1
4296	6444
1	
102	1
4296	6444
6	
103	1
4296	6444
13	
104	1
4296	6444
1	
105	1
4296	6444
9	
106	1
4296	6444
6	
107	1
4296	6444
12	
108	1
4296	6444
12	
109	1
4296	6444
13	
110	1
4296	6444
5	
111	1
4296	6444
16	
112	1
4296	6444
16	
113	1
4296	6444
9	
114	1
4296	6444
12	
115	1
4296	6444
6	
116	1
4296	6444
15	
117	1
4296	6444
2	
118	1
4296	6444
1	
119	1
4296	6444
16	
120	1
4296	6444
16	
121	1
4296	6444
5	
122	1
4296	6444
5	
123	1
4296	6444
4	
124	1
4296	6444
4	
125	1
4296	6444
5	
126	1
4296	6444
7	
127	1
4296	6444
2	
128	1
4296	6444
13	
129	1
4296	6444
7	
130	1
4296	6444
1	
131	1
4296	6444
6	
132	1
4296	6444
11	
133	1
4296	6444
9	
134	1
4296	6444
4	
135	1
4296	6444
3	
136	1
4296	6444
5	
137	1
4296	6444
14	
138	1
4296	6444
5	
139	1
4296	6444
7	
140	1
4296	6444
16	
141	1
4296	6444
12	
142	1
4296	6444
7	
143	1
4296	6444
3	
144	1
4296	6444
8	
145	1
4296	6444
1	
146	1
4296	6444
16	
147	1
4296	6444
16	
148	1
4296	6444
6	
149	1
4296	6444
3	
150	1
4296	6444
10	
151	1
4296	6444
13	
152	1
4296	6444
10	
153	1
4296	6444
5	
154	1
4296	6444
11	
155	1
4296	6444
10	
156	1
4296	6444
6	
157	1
4296	6444
4	
158	1
4296	6444
11	
159	1
4296	6444
10	
160	1
4296	6444
4	
161	1
4296	6444
1	
162	1
4296	6444
8	
163	1
4296	6444
2	
164	1
4296	6444
15	
165	1
4296	6444
7	
166	1
4296	6444
13	
167	1
4296	6444
7	
168	1
4296	6444
12	
169	1
4296	6444
0	
170	1
4296	6444
6	
171	1
4296	6444
11	
172	1
4296	6444
9	
173	1
4296	6444
0	
174	1
4296	6444
10	
175	1
4296	6444
2	
176	1
4296	6444
15	
177	1
4296	6444
0	
178	1
4296	6444
7	
179	1
4296	6444
3	
180	1
4296	6444
10	
181	1
4296	6444
11	
182	1
4296	6444
0	
183	1
4296	6444
2	
184	1
4296	6444
1	
185	1
4296	6444
12	
186	1
4296	6444
13	
187	1
4296	6444
4	
188	1
4296	6444
15	
189	1
4296	6444
2	
190	1
4296	6444
11	
191	1
4296	6444
0	
192	1
4296	6444
14	
193	1
4296	6444
15	
194	1
4296	6444
1	
195	1
4296	6444
4	
196	1
4296	6444
11	
197	1
4296	6444
1	
198	1
4296	6444
5	
199	1
4296	6444
9	
200	1
4296	6444
8	
201	1
4296	6444
16	
202	1
4296	6444
3	
203	1
4296	6444
3	
204	1
4296	6444
0	
205	1
4296	6444
5	
206	1
4296	6444
6	
207	1
4296	6444
10	
208	1
4296	6444
7	
209	1
4296	6444
4	
210	1
4296	6444
9	
211	1
4296	6444
14	
212	1
4296	6444
0	
213	1
4296	6444
0	
214	1
4296	6444
15	
215	1
4296	6444
13	
216	1
4296	6444
0	
217	1
4296	6444
16	
218	1
4296	6444
16	
219	1
4296	6444
13	
220	1
4296	6444
14	
221	1
4296	6444
0	
222	1
4296	6444
8	
223	1
4296	6444
11	
224	1
4296	6444
15	
225	1
4296	6444
9	
226	1
4296	6444
6	
227	1
4296	6444
2	
228	1
4296	6444
11	
229	1
4296	6444
3	
230	1
4296	6444
4	
231	1
4296	6444
5	
232	1
4296	6444
7	
233	1
4296	6444
14	
234	1
4296	6444
0	
235	1
4296	6444
14	
236	1
4296	6444
1	
237	1
4296	6444
8	
238	1
4296	6444
2	
239	1
4296	6444
2	
240	1
4296	6444
16	
241	1
4296	6444
6	
242	1
4296	6444
7	
243	1
4296	6444
6	
244	1
4296	6444
0	
245	1
4296	6444
2	
246	1
4296	6444
1	
247	1
4296	6444
0	
248	1
4296	6444
9	
249	1
4296	6444
2	
250	1
4296	6444
0	
251	1
4296	6444
15	
252	1
4296	6444
7	
253	1
4296	6444
2	
254	1
4296	6444
6	
255	1
4296	6444
2	
17
0
0	1	2	888	890
1.2115	0.726991	0.74508
0.729592	0.911032	0.751014	0.835191	0.547239	0.705328	0.439445	0.267863	0.0880365	
1
0	1	2	1263	1281
1.17772	0.583712	0.640024
0.979486	0.76409	0.155168	0.994738	0.144375	0.244077	0.168945	0.866254	0.306916	
2
0	1	2	949	1034
1.44715	0.611734	0.757995
0.767122	0.680008	0.901403	0.15047	0.738137	0.187265	0.883825	0.42936	0.646665	
3
1	1	1	848	933
1.17975	0.38222	0.93006
0.492165	0.780516	0.906594	0.882848	0.544787	0.939256	0.617721	0.328042	0.632473	
4
1	1	1	1191	1206
1.28209	0.29759	0.848082
0.318737	0.78128	0.957719	0.8673	0.27177	0.334882	0.248169	0.645262	0.0304264	
5
1	1	1	960	990
1.47673	0.188644	0.935173
0.319114	0.413413	0.351701	0.36633	0.621538	0.218689	0.0672481	0.361423	0.444797	
6
1	1	1	1563	1586
1.31532	0.647004	0.732282
0.8194	0.617022	0.164393	0.882044	0.269615	0.902513	0.631742	0.225937	0.463963	
7
1	1	3	1235	1265
1.18352	0.226378	0.778829
0.849801	0.331256	0.504274	0.465119	0.876031	0.29381	0.403409	0.522771	0.184687	
8
1	1	1	1057	1115
1.26055	0.236844	0.921826
0.609458	0.670353	0.505437	0.834339	0.73182	0.114953	0.0734082	0.0565321	0.829707	
9
1	1	3	1209	1234
1.14129	0.508905	0.509964
0.45162	0.640343	0.766363	0.688925	0.569614	0.389798	0.906032	0.554655	0.43145	
10
1	1	2	1481	1487
1.398	0.247126	0.745039
0.209771	0.372876	0.180045	0.113061	0.739602	0.58851	0.811246	0.0994552	0.977795	
11
1	1	3	1438	1486
1.25945	0.0426685	0.56609
0.786528	0.508746	0.137923	0.566042	0.533995	0.748096	0.569016	0.603475	0.0722313	
12
1	1	6	1167	1197
1.36729	0.427804	0.833819
