13
7
300
243
0	1
3828	5743
5	
1	1
3828	5743
7	
2	1
3828	5743
11	
3	1
3828	5743
10	
4	1
3828	5743
1	
5	1
3828	5743
9	
6	1
3828	5743
5	
7	1
3828	5743
5	
8	1
3828	5743
10	
9	1
3828	5743
13	
10	1
3828	5743
5	
11	1
3828	5743
3	
12	1
3828	5743
12	
13	1
3828	5743
5	
14	1
3828	5743
14	
15	1
3828	5743
13	
16	1
3828	5743
14	
17	1
3828	5743
4	
18	1
3828	5743
14	
19	1
3828	5743
5	
20	1
3828	5743
3	
21	1
3828	5743
11	
22	1
3828	5743
6	
23	1
3828	5743
14	
24	1
3828	5743
0	
25	1
3828	5743
13	
26	1
3828	5743
7	
27	1
3828	5743
12	
28	1
3828	5743
4	
29	1
3828	5743
13	
30	1
3828	5743
11	
31	1
3828	5743
2	
32	1
3828	5743
3	
33	1
3828	5743
10	
34	1
3828	5743
11	
35	1
3828	5743
2	
36	1
3828	5743
2	
37	1
3828	5743
0	
38	1
3828	5743
9	
39	1
3828	5743
3	
40	1
3828	5743
9	
41	1
3828	5743
2	
42	1
3828	5743
9	
43	1
3828	5743
9	
44	1
3828	5743
9	
45	1
3828	5743
9	
46	1
3828	5743
10	
47	1
3828	5743
4	
48	1
3828	5743
14	
49	1
3828	5743
12	
50	1
3828	5743
10	
51	1
3828	5743
12	
52	1
3828	5743
6	
53	1
3828	5743
6	
54	1
3828	5743
14	
55	1
3828	5743
13	
56	1
3828	5743
13	
57	1
3828	5743
2	
58	1
3828	5743
9	
59	1
3828	5743
13	
60	1
3828	5743
13	
61	1
3828	5743
7	
62	1
3828	5743
3	
63	1
3828	5743
12	
64	1
3828	5743
3	
65	1
3828	5743
14	
66	1
3828	5743
4	
67	1
3828	5743
7	
68	1
3828	5743
9	
69	1
3828	5743
3	
70	1
3828	5743
4	
71	1
3828	5743
0	
72	1
3828	5743
10	
73	1
3828	5743
6	
74	1
3828	5743
12	
75	1
3828	5743
6	
76	1
3828	5743
8	
77	1
3828	5743
3	
78	1
3828	5743
2	
79	1
3828	5743
13	
80	1
3828	5743
11	
81	1
3828	5743
0	
82	1
3828	5743
14	
83	1
3828	5743
6	
84	1
3828	5743
5	
85	1
3828	5743
3	
86	1
3828	5743
1	
87	1
3828	5743
10	
88	1
3828	5743
6	
89	1
3828	5743
11	
90	1
3828	5743
9	
91	1
3828	5743
7	
92	1
3828	5743
12	
93	1
3828	5743
14	
94	1
3828	5743
5	
95	1
3828	5743
10	
96	1
3828	5743
12	
97	1
3828	5743
1	
98	1
3828	5743
13	
99	1
3828	5743
4	
100	1
3828	5743
1	
101	1
3828	5743
1	
102	1
3828	5743
5	
103	1
3828	5743
8	
104	1
3828	5743
8	
105	1
3828	5743
9	
106	1
3828	5743
13	
107	1
3828	5743
1	
108	1
3828	5743
1	
109	1
3828	5743
1	
110	1
3828	5743
2	
111	1
3828	5743
9	
112	1
3828	5743
7	
113	1
3828	5743
13	
114	1
3828	5743
7	
115	1
3828	5743
2	
116	1
3828	5743
13	
117	1
3828	5743
9	
118	1
3828	5743
0	
119	1
3828	5743
1	
120	1
3828	5743
3	
121	1
3828	5743
14	
122	1
3828	5743
7	
123	1
3828	5743
11	
124	1
3828	5743
3	
125	1
3828	5743
5	
126	1
3828	5743
6	
127	1
3828	5743
2	
128	1
3828	5743
5	
129	1
3828	5743
2	
130	1
3828	5743
13	
131	1
3828	5743
7	
132	1
3828	5743
13	
133	1
3828	5743
10	
134	1
3828	5743
11	
135	1
3828	5743
5	
136	1
3828	5743
13	
137	1
3828	5743
10	
138	1
3828	5743
4	
139	1
3828	5743
1	
140	1
3828	5743
1	
141	1
3828	5743
4	
142	1
3828	5743
2	
143	1
3828	5743
5	
144	1
3828	5743
11	
145	1
3828	5743
12	
146	1
3828	5743
5	
147	1
3828	5743
5	
148	1
3828	5743
3	
149	1
3828	5743
14	
150	1
3828	5743
9	
151	1
3828	5743
5	
152	1
3828	5743
2	
153	1
3828	5743
12	
154	1
3828	5743
4	
155	1
3828	5743
9	
156	1
3828	5743
13	
157	1
3828	5743
13	
158	1
3828	5743
7	
159	1
3828	5743
0	
160	1
3828	5743
8	
161	1
