9
6
100
253
0	1
2956	4434
7	
1	1
2956	4434
1	
2	1
2956	4434
9	
3	1
2956	4434
8	
4	1
2956	4434
13	
5	1
2956	4434
7	
6	1
2956	4434
2	
7	1
2956	4434
0	
8	1
2956	4434
7	
9	1
2956	4434
8	
10	1
2956	4434
0	
11	1
2956	4434
6	
12	1
2956	4434
8	
13	1
2956	4434
5	
14	1
2956	4434
7	
15	1
2956	4434
13	
16	1
2956	4434
9	
17	1
2956	4434
11	
18	1
2956	4434
3	
19	1
2956	4434
4	
20	1
2956	4434
6	
21	1
2956	4434
2	
22	1
2956	4434
5	
23	1
2956	4434
10	
24	1
2956	4434
4	
25	1
2956	4434
0	
26	1
2956	4434
8	
27	1
2956	4434
14	
28	1
2956	4434
1	
29	1
2956	4434
7	
30	1
2956	4434
10	
31	1
2956	4434
4	
32	1
2956	4434
1	
33	1
2956	4434
8	
34	1
2956	4434
10	
35	1
2956	4434
5	
36	1
2956	4434
10	
37	1
2956	4434
7	
38	1
2956	4434
6	
39	1
2956	4434
0	
40	1
2956	4434
10	
41	1
2956	4434
6	
42	1
2956	4434
11	
43	1
2956	4434
7	
44	1
2956	4434
13	
45	1
2956	4434
7	
46	1
2956	4434
11	
47	1
2956	4434
6	
48	1
2956	4434
12	
49	1
2956	4434
1	
50	1
2956	4434
5	
51	1
2956	4434
13	
52	1
2956	4434
9	
53	1
2956	4434
4	
54	1
2956	4434
14	
55	1
2956	4434
8	
56	1
2956	4434
10	
57	1
2956	4434
8	
58	1
2956	4434
7	
59	1
2956	4434
2	
60	1
2956	4434
8	
61	1
2956	4434
11	
62	1
2956	4434
2	
63	1
2956	4434
11	
64	1
2956	4434
6	
65	1
2956	4434
3	
66	1
2956	4434
8	
67	1
2956	4434
8	
68	1
2956	4434
7	
69	1
2956	4434
9	
70	1
2956	4434
4	
71	1
2956	4434
7	
72	1
2956	4434
13	
73	1
2956	4434
6	
74	1
2956	4434
0	
75	1
2956	4434
9	
76	1
2956	4434
3	
77	1
2956	4434
3	
78	1
2956	4434
6	
79	1
2956	4434
0	
80	1
2956	4434
8	
81	1
2956	4434
4	
82	1
2956	4434
5	
83	1
2956	4434
1	
84	1
2956	4434
7	
85	1
2956	4434
7	
86	1
2956	4434
9	
87	1
2956	4434
14	
88	1
2956	4434
9	
89	1
2956	4434
3	
90	1
2956	4434
4	
91	1
2956	4434
9	
92	1
2956	4434
14	
93	1
2956	4434
4	
94	1
2956	4434
8	
95	1
2956	4434
0	
96	1
2956	4434
7	
97	1
2956	4434
12	
98	1
2956	4434
7	
99	1
2956	4434
2	
100	1
2956	4434
14	
101	1
2956	4434
11	
102	1
2956	4434
4	
103	1
2956	4434
13	
104	1
2956	4434
6	
105	1
2956	4434
8	
106	1
2956	4434
5	
107	1
2956	4434
10	
