16
5
100
236
0	1
3152	4729
14	
1	1
3152	4729
10	
2	1
3152	4729
8	
3	1
3152	4729
3	
4	1
3152	4729
3	
5	1
3152	4729
9	
6	1
3152	4729
7	
7	1
3152	4729
14	
8	1
3152	4729
1	
9	1
3152	4729
14	
10	1
3152	4729
16	
11	1
3152	4729
16	
12	1
3152	4729
10	
13	1
3152	4729
15	
14	1
3152	4729
13	
15	1
3152	4729
11	
16	1
3152	4729
9	
17	1
3152	4729
8	
18	1
3152	4729
3	
19	1
3152	4729
4	
20	1
3152	4729
9	
21	1
3152	4729
6	
22	1
3152	4729
13	
23	1
3152	4729
12	
24	1
3152	4729
13	
25	1
3152	4729
8	
26	1
3152	4729
12	
27	1
3152	4729
15	
28	1
3152	4729
7	
29	1
3152	4729
9	
30	1
3152	4729
8	
31	1
3152	4729
7	
32	1
3152	4729
12	
33	1
3152	4729
4	
34	1
3152	4729
7	
35	1
3152	4729
9	
36	1
3152	4729
14	
37	1
3152	4729
16	
38	1
3152	4729
16	
39	1
3152	4729
15	
40	1
3152	4729
3	
41	1
3152	4729
15	
42	1
3152	4729
11	
43	1
3152	4729
14	
44	1
3152	4729
1	
45	1
3152	4729
16	
46	1
3152	4729
0	
47	1
3152	4729
15	
48	1
3152	4729
14	
49	1
3152	4729
14	
50	1
3152	4729
9	
51	1
3152	4729
8	
52	1
3152	4729
14	
53	1
3152	4729
16	
54	1
3152	4729
12	
55	1
3152	4729
15	
56	1
3152	4729
9	
57	1
3152	4729
4	
58	1
3152	4729
13	
59	1
3152	4729
5	
60	1
3152	4729
4	
61	1
3152	4729
12	
62	1
3152	4729
14	
63	1
3152	4729
4	
64	1
3152	4729
3	
65	1
3152	4729
7	
66	1
3152	4729
12	
67	1
3152	4729
8	
68	1
3152	4729
7	
69	1
3152	4729
5	
70	1
3152	4729
13	
71	1
3152	4729
4	
72	1
3152	4729
6	
73	1
3152	4729
6	
74	1
3152	4729
6	
75	1
3152	4729
0	
76	1
3152	4729
6	
77	1
3152	4729
13	
78	1
3152	4729
3	
79	1
3152	4729
3	
80	1
3152	4729
8	
81	1
3152	4729
6	
82	1
3152	4729
16	
83	1
3152	4729
4	
84	1
3152	4729
13	
85	1
3152	4729
14	
86	1
3152	4729
14	
87	1
3152	4729
6	
88	1
3152	4729
13	
89	1
3152	4729
11	
90	1
3152	4729
15	
91	1
3152	4729
12	
92	1
3152	4729
8	
93	1
3152	4729
3	
94	1
3152	4729
13	
95	1
3152	4729
15	
96	1
3152	4729
0	
97	1
3152	4729
12	
98	1
3152	4729
5	
99	1
3152	4729
3	
100	1
3152	4729
8	
101	1
3152	4729
6	
102	1
3152	4729
15	
103	1
3152	4729
16	
104	1
3152	4729
15	
105	1
3152	4729
7	
106	1
3152	4729
7	
107	1
3152	4729
5	
108	1
3152	4729
12	
109	1
3152	4729
8	
110	1
3152	4729
0	
111	1
3152	4729
11	
112	1
3152	4729
7	
113	1
3152	4729
16	
114	1
3152	4729
4	
115	1
3152	4729
15	
116	1
3152	4729
7	
117	1
3152	4729
2	
118	1
3152	4729
13	
119	1
3152	4729
4	
120	1
3152	4729
3	
121	1
3152	4729
14	
122	1
3152	4729
9	
123	1
3152	4729
13	
124	1
3152	4729
7	
125	1
3152	4729
16	
126	1
3152	4729
7	
127	1
3152	4729
14	
128	1
3152	4729
8	
129	1
3152	4729
5	
130	1
3152	4729
13	
131	1
3152	4729
15	
132	1
3152	4729
14	
133	1
3152	4729
9	
134	1
3152	4729
13	
135	1
3152	4729
15	
136	1
3152	4729
7	
137	1
3152	4729
8	
138	1
3152	4729
9	
139	1
3152	4729
15	
140	1
3152	4729
8	
141	1
3152	4729
