ave	54440.0
sum150	8166000.0
max	58573
min	48569
0000	52445
0001	56284
0002	54346
0003	57068
0004	52705
0005	53102
0006	52732
0007	54584
0008	53894
0009	53075
0010	56774
0011	57826
0012	55255
0013	54054
0014	55922
0015	52154
0016	54438
0017	55207
0018	53182
0019	52973
0020	50739
0021	54129
0022	55809
0023	55575
0024	53596
0025	56259
0026	51847
0027	52551
0028	54680
0029	56713
0030	50154
0031	56698
0032	53790
0033	56316
0034	56396
0035	54594
0036	55019
0037	55198
0038	55521
0039	52448
0040	55359
0041	55715
0042	48569
0043	52356
0044	55715
0045	57525
0046	53399
0047	55586
0048	51620
0049	56509
0050	55033
0051	53616
0052	54591
0053	53091
0054	54588
0055	55160
0056	54536
0057	55189
0058	54804
0059	54535
0060	52767
0061	56935
0062	53977
0063	56844
0064	52835
0065	56158
0066	52723
0067	55482
0068	54974
0069	54320
0070	52224
0071	53742
0072	55595
0073	54057
0074	53061
0075	53672
0076	53332
0077	53678
0078	54762
0079	56014
0080	52648
0081	53329
0082	55255
0083	55695
0084	55076
0085	55457
0086	53674
0087	58573
0088	55223
0089	56002
0090	53145
0091	53450
0092	54367
0093	53588
0094	54544
0095	55610
0096	55178
0097	54749
0098	55998
0099	51739
