ave	96821.252
sum50	4841062.6
0000	99314
0001	97706
0002	185807
0003	59191
0004	58985
0005	114789
0006	114591
0007	62612
0008	71870
0009	71921
0010	153751
0011	77270
0012	228516
0013	115787
0014	147216
0015	30890
0016	102033
0017	66194
0018	104930
0019	69066
0020	113987
0021	33219
0022	81689
0023	220564
0024	43312
0025	111844
0026	35095
0027	119076
0028	69019
0029	174262
0030	100111
0031	52336
0032	209471
0033	59741
0034	95828
0035	78754
0036	120333
0037	183940
0038	90256
0039	97613
0040	151740
0041	47030
0042	54185
0043	35725
0044	183339
0045	114684
0046	173561
0047	94959
0048	71487
0049	65343
0050	97931
0051	29158
0052	37979
0053	132055
0054	67494
0055	184706
0056	83038
0057	55827
0058	94098
0059	43387
0060	87588
0061	111275
0062	130129
0063	66154
0064	160505
0065	96405
0066	117024
0067	209370
0068	183686
0069	91492
0070	41324
0071	129804
0072	65780
0073	95504
0074	111904
0075	74779
0076	240363
0077	152802
0078	88604
0079	65905
0080	52766
0081	149200
0082	217786
0083	56798
0084	92677
0085	53981
0086	114630
0087	207003
0088	179702
0089	57460
0090	84190
0091	52084
0092	58550
0093	115459
0094	73441
0095	72305
0096	60948
0097	77927
0098	52689
0099	69617
0100	36032
0101	119466
0102	70189
0103	91243
0104	152745
0105	102244
0106	51434
0107	142921
0108	153500
0109	85306
0110	119038
0111	62841
0112	149349
0113	47366
0114	121828
0115	90507
0116	82816
0117	28936
0118	180315
0119	90906
0120	114451
0121	158214
0122	131447
0123	160755
0124	49736
0125	213455
0126	66401
0127	258082
0128	97656
0129	32935
0130	37782
0131	50394
0132	79250
0133	124660
0134	65779
0135	44641
0136	87763
0137	33366
0138	109894
0139	160612
0140	72659
0141	94365
0142	65301
0143	115253
0144	91222
0145	33624
0146	76573
0147	173212
0148	118211
0149	122499
0150	72831
0151	65253
0152	159380
0153	41534
0154	46396
0155	35511
0156	51248
0157	45080
0158	65213
0159	30420
0160	38899
0161	42907
0162	106367
0163	142721
0164	102454
0165	77668
0166	159464
0167	37651
0168	44054
0169	49639
0170	364283
0171	89575
0172	195534
0173	61910
0174	49142
0175	43759
0176	72546
0177	34284
0178	85042
0179	96495
0180	100359
0181	75190
0182	68670
0183	59432
0184	186889
0185	129336
0186	75207
0187	145634
0188	82515
0189	60926
0190	34013
0191	73252
0192	62870
0193	102456
0194	45958
0195	35647
0196	104453
0197	89782
0198	62952
0199	162826
0200	159202
0201	78761
0202	249224
0203	51086
0204	62819
0205	100402
0206	71251
0207	72079
0208	166269
0209	41583
0210	200259
0211	74219
0212	169493
0213	281877
0214	136342
0215	49388
0216	152796
0217	49832
0218	159539
0219	165360
0220	101355
0221	34864
0222	140958
0223	98138
