ave	157586.732
sum50	7879336.6
max	243390
min	92016
0000	159780
0001	174911
0002	172457
0003	148706
0004	156355
0005	147250
0006	187235
0007	181509
0008	209533
0009	170679
0010	187142
0011	177203
0012	182013
0013	151127
0014	139064
0015	124482
0016	177613
0017	175465
0018	196905
0019	94701
0020	194059
0021	180312
0022	211957
0023	186456
0024	158977
0025	174435
0026	146770
0027	183245
0028	137251
0029	154475
0030	125614
0031	176153
0032	154474
0033	184428
0034	92623
0035	199180
0036	176487
0037	123432
0038	172882
0039	155249
0040	155629
0041	184957
0042	120319
0043	173224
0044	166263
0045	162289
0046	183895
0047	146600
0048	178393
0049	183544
0050	182793
0051	175994
0052	148535
0053	166905
0054	136957
0055	155649
0056	153953
0057	139489
0058	140747
0059	175850
0060	146039
0061	162841
0062	167604
0063	130208
0064	146593
0065	156808
0066	133282
0067	161901
0068	102453
0069	183755
0070	115449
0071	96749
0072	171961
0073	167556
0074	191758
0075	116814
0076	159412
0077	184482
0078	150596
0079	184933
0080	174712
0081	151242
0082	142836
0083	175148
0084	157785
0085	126123
0086	188805
0087	171724
0088	159731
0089	137091
0090	146884
0091	181245
0092	107038
0093	190059
0094	152767
0095	169212
0096	182927
0097	103470
0098	179644
0099	157407
0100	176291
0101	201433
0102	112067
0103	101035
0104	168207
0105	184943
0106	178817
0107	166949
0108	156826
0109	181555
0110	126905
0111	125302
0112	163190
0113	171292
0114	171055
0115	181833
0116	95839
0117	123627
0118	180516
0119	154513
0120	174567
0121	166375
0122	132804
0123	126201
0124	200174
0125	152257
0126	137917
0127	118969
0128	185335
0129	158078
0130	105994
0131	155952
0132	135235
0133	155494
0134	134695
0135	123332
0136	129788
0137	126182
0138	183625
0139	179187
0140	155450
0141	98388
0142	175115
0143	120568
0144	216790
0145	169481
0146	96162
0147	99629
0148	209129
0149	199433
0150	177576
0151	185214
0152	146291
0153	178633
0154	185432
0155	172504
0156	196126
0157	169800
0158	117357
0159	183032
0160	121119
0161	99516
0162	103088
0163	182806
0164	157670
0165	149395
0166	203428
0167	104276
0168	128281
0169	184193
0170	184095
0171	106136
0172	184133
0173	140199
0174	210947
0175	146986
0176	186072
0177	125732
0178	97524
0179	118691
0180	157647
0181	240504
0182	152133
0183	154583
0184	135634
0185	185843
0186	185322
0187	209011
0188	166065
0189	150881
0190	92302
0191	135243
0192	129187
0193	206092
0194	184165
0195	136889
0196	187123
0197	116694
0198	163099
0199	167174
0200	126621
0201	173559
0202	167993
0203	211098
0204	175962
0205	238950
0206	160544
0207	145747
0208	189511
0209	141119
0210	228829
0211	182667
0212	183255
0213	162775
0214	185581
0215	145235
0216	185390
0217	113084
0218	100131
0219	214716
0220	118954
0221	137094
0222	210379
0223	181616
0224	140979
0225	121675
0226	185179
0227	188832
0228	140707
0229	174896
0230	147833
0231	156449
0232	109835
0233	97647
0234	126205
0235	166617
0236	186358
0237	153690
0238	119639
0239	161080
0240	157628
0241	144580
0242	153126
0243	179580
0244	203312
0245	125748
0246	137928
0247	167340
0248	129086
0249	215099
0250	180784
0251	176479
0252	156076
0253	97970
0254	153201
0255	142200
0256	185367
0257	121600
0258	175604
0259	184982
0260	177314
0261	93407
0262	172807
0263	162193
0264	110391
0265	162216
0266	184221
0267	182487
0268	155520
0269	152994
0270	149282
0271	162293
0272	153648
0273	136912
0274	205591
0275	166104
0276	92427
0277	188441
0278	117739
0279	107134
0280	179570
0281	183023
0282	156746
0283	181484
0284	220415
0285	179020
0286	158339
0287	143983
0288	122377
0289	138533
0290	171448
0291	181149
0292	217660
0293	133364
0294	180324
0295	134737
0296	118718
0297	187655
0298	110712
0299	174660
0300	206418
0301	161332
0302	223645
0303	163878
0304	155026
0305	118457
0306	121544
0307	193870
0308	187439
0309	199385
0310	180685
0311	161944
0312	160270
0313	163336
0314	168070
0315	150878
0316	165951
0317	206772
0318	139707
0319	117263
0320	127282
0321	163894
0322	152901
0323	156763
0324	148997
0325	180548
0326	165006
0327	154030
0328	165251
0329	183561
0330	188384
0331	130426
0332	168386
0333	185326
0334	157697
0335	116526
0336	166058
0337	165140
0338	120204
0339	171301
0340	151516
0341	126574
0342	243390
0343	173024
0344	127299
0345	163187
0346	104850
0347	145656
0348	164511
0349	107347
0350	102222
0351	169943
0352	112409
0353	162516
0354	111356
0355	114361
0356	179834
0357	156036
0358	146646
0359	183430
0360	149505
0361	183278
0362	169475
0363	166353
0364	182839
0365	128973
0366	179717
0367	172128
0368	176251
0369	101012
0370	186347
0371	103224
0372	130724
0373	164719
0374	172867
0375	180156
0376	101047
0377	106002
0378	144857
0379	96976
0380	103246
0381	179962
0382	234112
0383	140652
0384	104786
0385	127433
0386	184153
0387	124883
0388	190242
