10	0	90	0	11111111.000	10
10	1	90	0	11111111.000	10
10	2	90	0	11111111.000	10
10	3	90	0	11111111.000	10
10	4	90	0	11111111.000	10
10	5	90	0	11111111.000	10
10	6	90	0	11111111.000	10
10	7	90	0	11111111.000	10
10	8	90	0	11111111.000	10
10	9	90	0	11111111.000	10
10	10	90	0	11111111.000	10
10	11	90	0	11111111.000	10
10	12	90	0	11111111.000	10
10	13	90	0	11111111.000	10
10	14	90	0	11111111.000	10
10	15	90	0	11111111.000	10
10	16	90	0	11111111.000	10
10	17	90	0	11111111.000	10
10	18	90	0	11111111.000	10
10	19	90	0	11111111.000	10
10	20	90	0	11111111.000	10
10	21	90	0	11111111.000	10
10	22	90	0	11111111.000	10
10	23	90	0	11111111.000	10
10	24	90	0	11111111.000	10
10	25	90	0	11111111.000	10
10	26	90	0	11111111.000	10
10	27	90	0	11111111.000	10
10	28	90	0	11111111.000	10
10	29	90	0	11111111.000	10
10	30	90	1	10000000.000	10
10	31	90	1	10000000.000	10
10	32	90	3	8100000.000	10
10	33	90	11	3486784.000	10
10	34	90	15	2287679.000	10
10	35	90	23	984771.000	10
10	36	90	39	182480.000	10
10	37	90	42	133028.000	10
10	38	90	52	46384.000	8
10	39	90	29	523348.000	2
10	40	90	18	1667718.000	0
11	0	90	0	11111111.000	11
11	1	90	0	11111111.000	11
11	2	90	0	11111111.000	11
11	3	90	0	11111111.000	11
11	4	90	0	11111111.000	11
11	5	90	0	11111111.000	11
11	6	90	0	11111111.000	11
11	7	90	0	11111111.000	11
11	8	90	0	11111111.000	11
11	9	90	0	11111111.000	11
11	10	90	0	11111111.000	11
11	11	90	0	11111111.000	11
11	12	90	0	11111111.000	11
11	13	90	0	11111111.000	11
11	14	90	0	11111111.000	11
11	15	90	0	11111111.000	11
11	16	90	0	11111111.000	11
11	17	90	0	11111111.000	11
11	18	90	0	11111111.000	11
11	19	90	0	11111111.000	11
11	20	90	0	11111111.000	11
11	21	90	0	11111111.000	11
11	22	90	0	11111111.000	11
11	23	90	0	11111111.000	11
11	24	90	0	11111111.000	11
11	25	90	0	11111111.000	11
11	26	90	0	11111111.000	11
11	27	90	0	11111111.000	11
11	28	90	0	11111111.000	11
11	29	90	0	11111111.000	11
11	30	90	0	11111111.000	11
11	31	90	2	9000000.000	11
11	32	90	1	10000000.000	11
11	33	90	8	4782969.000	11
11	34	90	10	3874205.000	11
11	35	90	28	581497.000	11
11	36	90	37	225284.000	11
11	37	90	56	30433.000	11
11	38	90	57	27389.000	9
11	39	90	29	523348.000	2
11	40	90	21	1215767.000	0
12	0	90	0	11111111.000	12
12	1	90	0	11111111.000	12
12	2	90	0	11111111.000	12
12	3	90	0	11111111.000	12
12	4	90	0	11111111.000	12
12	5	90	0	11111111.000	12
12	6	90	0	11111111.000	12
12	7	90	0	11111111.000	12
12	8	90	0	11111111.000	12
12	9	90	0	11111111.000	12
12	10	90	0	11111111.000	12
12	11	90	0	11111111.000	12
12	12	90	0	11111111.000	12
12	13	90	0	11111111.000	12
12	14	90	0	11111111.000	12
12	15	90	0	11111111.000	12
12	16	90	0	11111111.000	12
12	17	90	0	11111111.000	12
12	18	90	0	11111111.000	12
12	19	90	0	11111111.000	12
12	20	90	0	11111111.000	12
12	21	90	0	11111111.000	12
12	22	90	0	11111111.000	12
12	23	90	0	11111111.000	12
12	24	90	0	11111111.000	12
12	25	90	0	11111111.000	12
12	26	90	0	11111111.000	12
12	27	90	0	11111111.000	12
12	28	90	0	11111111.000	12
12	29	90	1	10000000.000	12
12	30	90	1	10000000.000	12
12	31	90	2	9000000.000	12
12	32	90	5	6561000.000	12
12	33	90	4	7290000.000	12
12	34	90	18	1667718.000	12
12	35	90	26	717898.000	12
12	36	90	36	250316.000	12
12	37	90	48	70697.000	12
12	38	90	59	22185.000	9
12	39	90	28	581497.000	2
12	40	90	23	984771.000	0
13	0	90	0	11111111.000	13
13	1	90	0	11111111.000	13
13	2	90	0	11111111.000	13
13	3	90	0	11111111.000	13
13	4	90	0	11111111.000	13
13	5	90	0	11111111.000	13
13	6	90	0	11111111.000	13
13	7	90	0	11111111.000	13
13	8	90	0	11111111.000	13
13	9	90	0	11111111.000	13
13	10	90	0	11111111.000	13
13	11	90	0	11111111.000	13
13	12	90	0	11111111.000	13
13	13	90	0	11111111.000	13
13	14	90	0	11111111.000	13
13	15	90	0	11111111.000	13
13	16	90	0	11111111.000	13
13	17	90	0	11111111.000	13
13	18	90	0	11111111.000	13
13	19	90	0	11111111.000	13
13	20	90	0	11111111.000	13
13	21	90	0	11111111.000	13
13	22	90	0	11111111.000	13
13	23	90	0	11111111.000	13
13	24	90	0	11111111.000	13
13	25	90	0	11111111.000	13
13	26	90	0	11111111.000	13
13	27	90	0	11111111.000	13
13	28	90	0	11111111.000	13
13	29	90	2	9000000.000	13
13	30	90	1	10000000.000	13
13	31	90	1	10000000.000	13
13	32	90	1	10000000.000	13
13	33	90	4	7290000.000	13
13	34	90	19	1500946.000	13
13	35	90	22	1094190.000	13
13	36	90	40	164232.000	13
13	37	90	55	33814.000	13
13	38	90	49	63627.000	9
13	39	90	35	278128.000	2
13	40	90	22	1094190.000	0
14	0	90	0	11111111.000	14
14	1	90	0	11111111.000	14
14	2	90	0	11111111.000	14
14	3	90	0	11111111.000	14
14	4	90	0	11111111.000	14
14	5	90	0	11111111.000	14
14	6	90	0	11111111.000	14
14	7	90	0	11111111.000	14
14	8	90	0	11111111.000	14
14	9	90	0	11111111.000	14
14	10	90	0	11111111.000	14
14	11	90	0	11111111.000	14
14	12	90	0	11111111.000	14
14	13	90	0	11111111.000	14
14	14	90	0	11111111.000	14
14	15	90	0	11111111.000	14
14	16	90	0	11111111.000	14
14	17	90	0	11111111.000	14
14	18	90	0	11111111.000	14
14	19	90	0	11111111.000	14
14	20	90	0	11111111.000	14
14	21	90	0	11111111.000	14
14	22	90	0	11111111.000	14
14	23	90	0	11111111.000	14
14	24	90	0	11111111.000	14
14	25	90	0	11111111.000	14
14	26	90	0	11111111.000	14
14	27	90	0	11111111.000	14
14	28	90	0	11111111.000	14
14	29	90	1	10000000.000	14
14	30	90	0	11111111.000	14
14	31	90	2	9000000.000	14
14	32	90	8	4782969.000	14
14	33	90	8	4782969.000	14
14	34	90	20	1350852.000	14
14	35	90	23	984771.000	14
14	36	90	35	278128.000	14
14	37	90	55	33814.000	14
14	38	90	48	70697.000	9
14	39	90	36	250316.000	2
14	40	90	31	423912.000	0
15	0	90	0	11111111.000	15
15	1	90	0	11111111.000	15
15	2	90	0	11111111.000	15
15	3	90	0	11111111.000	15
15	4	90	0	11111111.000	15
15	5	90	0	11111111.000	15
15	6	90	0	11111111.000	15
15	7	90	0	11111111.000	15
15	8	90	0	11111111.000	15
15	9	90	0	11111111.000	15
15	10	90	0	11111111.000	15
15	11	90	0	11111111.000	15
15	12	90	0	11111111.000	15
15	13	90	0	11111111.000	15
15	14	90	0	11111111.000	15
15	15	90	0	11111111.000	15
15	16	90	0	11111111.000	15
15	17	90	0	11111111.000	15
15	18	90	0	11111111.000	15
15	19	90	0	11111111.000	15
15	20	90	0	11111111.000	15
15	21	90	0	11111111.000	15
15	22	90	0	11111111.000	15
15	23	90	0	11111111.000	15
15	24	90	0	11111111.000	15
15	25	90	0	11111111.000	15
15	26	90	0	11111111.000	15
15	27	90	0	11111111.000	15
15	28	90	0	11111111.000	15
15	29	90	1	10000000.000	15
15	30	90	4	7290000.000	15
15	31	90	3	8100000.000	15
15	32	90	6	5904900.000	15
15	33	90	13	2824295.000	15
15	34	90	12	3138106.000	15
15	35	90	33	343368.000	15
15	36	90	39	182480.000	15
15	37	90	54	37571.000	15
15	38	90	41	147809.000	9
15	39	90	37	225284.000	2
15	40	90	36	250316.000	0
16	0	90	0	11111111.000	16
16	1	90	0	11111111.000	16
16	2	90	0	11111111.000	16
16	3	90	0	11111111.000	16
16	4	90	0	11111111.000	16
16	5	90	0	11111111.000	16
16	6	90	0	11111111.000	16
16	7	90	0	11111111.000	16
16	8	90	0	11111111.000	16
16	9	90	0	11111111.000	16
16	10	90	0	11111111.000	16
16	11	90	0	11111111.000	16
16	12	90	0	11111111.000	16
16	13	90	0	11111111.000	16
16	14	90	0	11111111.000	16
16	15	90	0	11111111.000	16
16	16	90	0	11111111.000	16
16	17	90	0	11111111.000	16
16	18	90	0	11111111.000	16
16	19	90	0	11111111.000	16
16	20	90	0	11111111.000	16
16	21	90	0	11111111.000	16
16	22	90	0	11111111.000	16
16	23	90	0	11111111.000	16
16	24	90	0	11111111.000	16
16	25	90	0	11111111.000	16
16	26	90	0	11111111.000	16
16	27	90	0	11111111.000	16
16	28	90	1	10000000.000	16
16	29	90	4	7290000.000	16
16	30	90	1	10000000.000	16
16	31	90	2	9000000.000	16
16	32	90	3	8100000.000	16
16	33	90	7	5314410.000	16
16	34	90	20	1350852.000	16
16	35	90	32	381520.000	16
16	36	90	37	225284.000	16
16	37	90	51	51538.000	16
16	38	90	51	51538.000	9
16	39	90	44	107753.000	2
16	40	90	35	278128.000	0
17	0	90	0	11111111.000	17
17	1	90	0	11111111.000	17
17	2	90	0	11111111.000	17
17	3	90	0	11111111.000	17
17	4	90	0	11111111.000	17
17	5	90	0	11111111.000	17
17	6	90	0	11111111.000	17
17	7	90	0	11111111.000	17
17	8	90	0	11111111.000	17
17	9	90	0	11111111.000	17
17	10	90	0	11111111.000	17
17	11	90	0	11111111.000	17
17	12	90	0	11111111.000	17
17	13	90	0	11111111.000	17
17	14	90	0	11111111.000	17
17	15	90	0	11111111.000	17
17	16	90	0	11111111.000	17
17	17	90	0	11111111.000	17
17	18	90	0	11111111.000	17
17	19	90	0	11111111.000	17
17	20	90	0	11111111.000	17
17	21	90	0	11111111.000	17
17	22	90	0	11111111.000	17
17	23	90	0	11111111.000	17
17	24	90	0	11111111.000	17
17	25	90	0	11111111.000	17
17	26	90	0	11111111.000	17
17	27	90	0	11111111.000	17
17	28	90	0	11111111.000	17
17	29	90	1	10000000.000	17
17	30	90	1	10000000.000	17
17	31	90	7	5314410.000	17
17	32	90	3	8100000.000	17
17	33	90	13	2824295.000	17
17	34	90	19	1500946.000	17
17	35	90	30	471013.000	17
17	36	90	37	225284.000	17
17	37	90	60	19967.000	17
17	38	90	47	78552.000	9
17	39	90	37	225284.000	2
17	40	90	44	107753.000	0
18	0	90	0	11111111.000	18
18	1	90	0	11111111.000	18
18	2	90	0	11111111.000	18
18	3	90	0	11111111.000	18
18	4	90	0	11111111.000	18
18	5	90	0	11111111.000	18
18	6	90	0	11111111.000	18
18	7	90	0	11111111.000	18
18	8	90	0	11111111.000	18
18	9	90	0	11111111.000	18
18	10	90	0	11111111.000	18
18	11	90	0	11111111.000	18
18	12	90	0	11111111.000	18
18	13	90	0	11111111.000	18
18	14	90	0	11111111.000	18
18	15	90	0	11111111.000	18
18	16	90	0	11111111.000	18
18	17	90	0	11111111.000	18
18	18	90	0	11111111.000	18
18	19	90	0	11111111.000	18
18	20	90	0	11111111.000	18
18	21	90	0	11111111.000	18
18	22	90	0	11111111.000	18
18	23	90	0	11111111.000	18
18	24	90	0	11111111.000	18
18	25	90	0	11111111.000	18
18	26	90	0	11111111.000	18
18	27	90	0	11111111.000	18
18	28	90	0	11111111.000	18
18	29	90	1	10000000.000	18
18	30	90	3	8100000.000	18
18	31	90	3	8100000.000	18
18	32	90	11	3486784.000	18
18	33	90	13	2824295.000	18
18	34	90	19	1500946.000	18
18	35	90	36	250316.000	18
18	36	90	44	107753.000	18
18	37	90	61	17970.000	18
18	38	90	49	63627.000	9
18	39	90	35	278128.000	2
18	40	90	40	164232.000	0
19	0	90	0	11111111.000	19
19	1	90	0	11111111.000	19
19	2	90	0	11111111.000	19
19	3	90	0	11111111.000	19
19	4	90	0	11111111.000	19
19	5	90	0	11111111.000	19
19	6	90	0	11111111.000	19
19	7	90	0	11111111.000	19
19	8	90	0	11111111.000	19
19	9	90	0	11111111.000	19
19	10	90	0	11111111.000	19
19	11	90	0	11111111.000	19
19	12	90	0	11111111.000	19
19	13	90	0	11111111.000	19
19	14	90	0	11111111.000	19
19	15	90	0	11111111.000	19
19	16	90	0	11111111.000	19
19	17	90	0	11111111.000	19
19	18	90	0	11111111.000	19
19	19	90	0	11111111.000	19
19	20	90	0	11111111.000	19
19	21	90	0	11111111.000	19
19	22	90	0	11111111.000	19
19	23	90	0	11111111.000	19
19	24	90	0	11111111.000	19
19	25	90	0	11111111.000	19
19	26	90	0	11111111.000	19
19	27	90	0	11111111.000	19
19	28	90	0	11111111.000	19
19	29	90	0	11111111.000	19
19	30	90	1	10000000.000	19
19	31	90	1	10000000.000	19
19	32	90	9	4304672.000	19
19	33	90	18	1667718.000	19
19	34	90	23	984771.000	19
19	35	90	30	471013.000	19
19	36	90	42	133028.000	19
19	37	90	60	19967.000	19
19	38	90	43	119725.000	9
19	39	90	53	41746.000	2
19	40	90	42	133028.000	0
20	0	90	0	11111111.000	20
20	1	90	0	11111111.000	20
20	2	90	0	11111111.000	20
20	3	90	0	11111111.000	20
20	4	90	0	11111111.000	20
20	5	90	0	11111111.000	20
20	6	90	0	11111111.000	20
20	7	90	0	11111111.000	20
20	8	90	0	11111111.000	20
20	9	90	0	11111111.000	20
20	10	90	0	11111111.000	20
20	11	90	0	11111111.000	20
20	12	90	0	11111111.000	20
20	13	90	0	11111111.000	20
20	14	90	0	11111111.000	20
20	15	90	0	11111111.000	20
20	16	90	0	11111111.000	20
20	17	90	0	11111111.000	20
20	18	90	0	11111111.000	20
20	19	90	0	11111111.000	20
20	20	90	0	11111111.000	20
20	21	90	0	11111111.000	20
20	22	90	0	11111111.000	20
20	23	90	0	11111111.000	20
20	24	90	0	11111111.000	20
20	25	90	0	11111111.000	20
20	26	90	0	11111111.000	20
20	27	90	0	11111111.000	20
20	28	90	2	9000000.000	20
20	29	90	1	10000000.000	20
20	30	90	5	6561000.000	20
20	31	90	1	10000000.000	20
20	32	90	7	5314410.000	20
20	33	90	8	4782969.000	20
20	34	90	32	381520.000	20
20	35	90	33	343368.000	20
20	36	90	46	87280.000	20
20	37	90	53	41746.000	18
20	38	90	40	164232.000	9
20	39	90	43	119725.000	2
20	40	90	53	41746.000	0
21	0	90	0	11111111.000	21
21	1	90	0	11111111.000	21
21	2	90	0	11111111.000	21
21	3	90	0	11111111.000	21
21	4	90	0	11111111.000	21
21	5	90	0	11111111.000	21
21	6	90	0	11111111.000	21
21	7	90	0	11111111.000	21
21	8	90	0	11111111.000	21
