ave	13165.486666666666
sum50	658274.3333333333
max	205724
min	156
0000	715
0001	704
0002	25210
0003	8958
0004	279
0005	4680
0006	23550
0007	17278
0008	7149
0009	1115
0010	11010
0011	8042
0012	4877
0013	2533
0014	8718
0015	3297
0016	17217
0017	1082
0018	1536
0019	29172
0020	983
0021	12343
0022	14303
0023	7628
0024	7639
0025	35206
0026	15665
0027	3403
0028	10506
0029	5448
0030	5895
0031	10456
0032	10769
0033	2217
0034	3251
0035	8516
0036	9971
0037	342
0038	806
0039	10154
0040	41201
0041	18877
0042	23157
0043	628
0044	1307
0045	92058
0046	2476
0047	72209
0048	23926
0049	2072
0050	32854
0051	549
0052	462
0053	10560
0054	2204
0055	24551
0056	3976
0057	2854
0058	51067
0059	355
0060	9049
0061	5407
0062	9794
0063	25424
0064	2545
0065	5792
0066	4256
0067	2494
0068	8200
0069	11463
0070	5250
0071	8367
0072	12075
0073	2139
0074	1897
0075	1061
0076	20340
0077	15061
0078	5414
0079	22274
0080	27728
0081	3830
0082	599
0083	11792
0084	1239
0085	2179
0086	6107
0087	2074
0088	23166
0089	9002
0090	10049
0091	5893
0092	4091
0093	4112
0094	25755
0095	3457
0096	15410
0097	3624
0098	18256
0099	3617
0100	7065
0101	7819
0102	36070
0103	20706
0104	5401
0105	1977
0106	46713
0107	28316
0108	21754
0109	4103
0110	5001
0111	11020
0112	21767
0113	14534
0114	22532
0115	14088
0116	6455
0117	5583
0118	17005
0119	545
0120	117612
0121	7631
0122	6429
0123	5552
0124	595
0125	4534
0126	5298
0127	2925
0128	2507
0129	25879
0130	1103
0131	2652
0132	382
0133	2352
0134	54483
0135	2984
0136	1996
0137	1839
0138	20182
0139	4332
0140	9609
0141	1457
0142	5471
0143	5575
0144	5079
0145	4182
0146	912
0147	2108
0148	12153
0149	27416
0150	33714
0151	23547
0152	4511
0153	52736
0154	14106
0155	2214
0156	13306
0157	3779
0158	30620
0159	17465
0160	6809
0161	4491
0162	8100
0163	10241
0164	5116
0165	6089
0166	12605
0167	6685
0168	14786
0169	21959
0170	15546
0171	7051
0172	14330
0173	12628
0174	1209
0175	104406
0176	61714
0177	4161
